name,x1,x2,y1,y2,classname
6286.jpg,388,153,488,286,face_no_mask
6286.jpg,402,336,519,498,face_no_mask
6286.jpg,595,240,708,373,face_no_mask
6286.jpg,598,238,704,382,face_no_mask
6286.jpg,715,201,798,318,face_no_mask
6286.jpg,715,204,802,318,face_no_mask
2612.png,0,55,66,201,face_no_mask
6163.jpg,438,27,702,322,face_no_mask
5983.jpg,540,200,1796,1541,face_no_mask
6024.jpg,540,4,1385,1167,face_no_mask
5948.jpg,752,241,885,417,face_no_mask
5948.jpg,197,261,338,407,face_no_mask
5573.jpg,128,32,190,115,face_no_mask
5573.jpg,295,81,355,158,face_no_mask
6196.jpg,380,12,478,166,face_no_mask
3357.png,421,116,595,321,face_no_mask
2644.png,238,390,276,466,face_no_mask
6049.jpg,236,196,366,324,face_no_mask
6049.jpg,1,179,249,420,face_no_mask
6049.jpg,1034,10,1131,128,face_no_mask
5730.jpg,411,67,462,125,face_no_mask
5730.jpg,645,49,705,110,face_no_mask
2014.jpg,1369,96,1737,552,face_no_mask
4330.png,95,99,145,155,face_no_mask
4330.png,586,135,613,167,face_no_mask
1988.jpg,436,187,717,532,face_no_mask
6244.jpg,162,42,385,340,face_no_mask
5630.jpg,199,5,485,352,face_no_mask
5630.jpg,473,4,723,358,face_no_mask
6155.jpg,749,596,1939,2326,face_no_mask
2575.png,431,130,519,259,face_no_mask
1921.jpg,68,124,341,452,face_no_mask
5173.jpg,198,0,848,819,face_no_mask
3193.png,319,242,420,395,face_no_mask
5697.jpg,650,8,1176,540,face_no_mask
6127.jpg,418,36,615,331,face_no_mask
6122.jpg,306,1,1337,1020,face_no_mask
5996.jpg,282,11,366,131,face_no_mask
5161.jpg,200,0,590,458,face_no_mask
6106.jpg,779,39,999,341,face_no_mask
4831.png,172,0,267,60,face_no_mask
4831.png,704,0,812,43,face_no_mask
6301.jpg,394,89,518,274,face_no_mask
5564.jpeg,270,2,427,165,face_no_mask
6261.jpg,170,147,794,670,face_no_mask
5868.jpg,539,165,660,312,face_no_mask
4455.png,253,20,333,136,face_no_mask
6263.jpg,160,1,749,653,face_no_mask
1809.jpg,915,78,1419,742,face_no_mask
5980.jpg,224,102,273,161,face_no_mask
5980.jpg,387,118,446,184,face_no_mask
2373.png,240,185,263,211,face_no_mask
2373.png,214,202,235,229,face_no_mask
6267.jpg,23,52,149,219,face_no_mask
6267.jpg,287,154,407,325,face_no_mask
6267.jpg,384,169,413,300,face_no_mask
6267.jpg,464,375,586,538,face_no_mask
6267.jpg,662,199,748,304,face_no_mask
5379.jpg,613,125,771,301,face_no_mask
3326.png,30,152,95,233,face_no_mask
2122.jpg,2,257,27,283,face_no_mask
2122.jpg,394,297,420,327,face_no_mask
2122.jpg,328,276,345,299,face_no_mask
5623.jpg,290,106,353,191,face_no_mask
2287.png,442,42,503,146,face_no_mask
2287.png,184,257,262,358,face_no_mask
2287.png,39,233,172,384,face_no_mask
6054.png,13,62,155,191,face_no_mask
2513.png,177,7,349,162,face_no_mask
6378.jpg,205,21,254,95,face_no_mask
6378.jpg,74,37,180,171,face_no_mask
6378.jpg,576,28,660,135,face_no_mask
6209.jpg,143,40,242,175,face_no_mask
6209.jpg,466,214,556,337,face_no_mask
6209.jpg,272,10,335,74,face_no_mask
2404.png,150,406,199,470,face_no_mask
6240.jpg,136,175,320,426,face_no_mask
6240.jpg,338,45,505,277,face_no_mask
6240.jpg,437,1,566,181,face_no_mask
2499.png,164,107,216,186,face_no_mask
2499.png,35,46,82,105,face_no_mask
2499.png,206,44,250,108,face_no_mask
2499.png,328,47,374,108,face_no_mask
2499.png,446,57,491,100,face_no_mask
2499.png,334,103,417,184,face_no_mask
5353.jpg,118,23,549,441,face_no_mask
4180.png,132,3,404,333,face_no_mask
5009.jpg,171,1,407,228,face_no_mask
4938.png,597,5,800,178,face_no_mask
6040.jpg,389,43,538,167,face_no_mask
5129.jpg,351,93,400,180,face_no_mask
3074.png,70,230,136,301,face_no_mask
5247.jpg,356,54,544,315,face_no_mask
1821.jpg,25,111,51,140,face_no_mask
5657.png,247,60,367,197,face_no_mask
5540.jpg,102,39,356,342,face_no_mask
6382.jpg,344,95,480,290,face_no_mask
1808.jpg,80,243,882,1158,face_no_mask
1808.jpg,3,650,338,1374,face_no_mask
6262.jpg,653,111,783,292,face_no_mask
4967.png,301,9,471,258,face_no_mask
5671.jpg,132,95,184,165,face_no_mask
5671.jpg,91,170,151,246,face_no_mask
3253.png,335,3,495,170,face_no_mask
5613.jpg,221,25,406,250,face_no_mask
6253.jpg,540,116,721,347,face_no_mask
6253.jpg,357,158,529,386,face_no_mask
6384.jpg,444,183,572,349,face_no_mask
6384.jpg,87,105,149,184,face_no_mask
6277.jpg,577,91,780,312,face_no_mask
5257.jpg,690,5,1643,1046,face_no_mask
6033.jpg,187,105,432,377,face_no_mask
6033.jpg,440,220,612,462,face_no_mask
6033.jpg,709,151,943,539,face_no_mask
6044.jpg,633,34,867,281,face_no_mask
1975.jpg,55,323,337,652,face_no_mask
3980.png,59,212,118,273,face_no_mask
3980.png,851,166,909,226,face_no_mask
6114.jpg,334,54,440,194,face_no_mask
6114.jpg,565,48,664,191,face_no_mask
5673.jpg,402,211,572,461,face_no_mask
5673.jpg,107,30,334,314,face_no_mask
5673.jpg,581,5,763,262,face_no_mask
5104.jpg,2,142,93,244,face_no_mask
5104.jpg,24,402,129,545,face_no_mask
5104.jpg,183,490,273,585,face_no_mask
5104.jpg,274,234,326,293,face_no_mask
5104.jpg,463,26,559,123,face_no_mask
5104.jpg,418,149,525,280,face_no_mask
5104.jpg,346,393,412,480,face_no_mask
5104.jpg,605,146,783,337,face_no_mask
5047.jpg,400,123,618,419,face_no_mask
5295.jpg,671,111,959,539,face_no_mask
6166.png,244,27,701,557,face_no_mask
2278.png,369,7,471,107,face_no_mask
2278.png,234,2,280,62,face_no_mask
2278.png,316,2,368,61,face_no_mask
2278.png,758,0,813,52,face_no_mask
2311.png,28,24,474,572,face_no_mask
6043.jpg,383,145,986,870,face_no_mask
3861.png,110,84,135,117,face_no_mask
3861.png,80,86,105,114,face_no_mask
3861.png,28,88,58,119,face_no_mask
3861.png,2,95,23,118,face_no_mask
3861.png,450,19,481,82,face_no_mask
5871.jpg,545,206,656,343,face_no_mask
2573.png,266,207,291,237,face_no_mask
3822.png,395,39,472,141,face_no_mask
4030.png,84,57,240,260,face_no_mask
5460.jpeg,147,57,488,506,face_no_mask
6195.jpg,2,144,55,223,face_no_mask
6195.jpg,204,94,301,226,face_no_mask
6195.jpg,294,155,388,277,face_no_mask
6195.jpg,443,141,535,279,face_no_mask
6195.jpg,399,152,451,229,face_no_mask
6195.jpg,558,209,627,294,face_no_mask
2247.png,290,73,377,200,face_no_mask
3297.png,182,392,266,509,face_no_mask
5297.jpg,103,218,247,438,face_no_mask
6315.jpg,473,221,550,331,face_no_mask
6285.jpg,249,93,458,380,face_no_mask
6160.jpg,241,1,774,506,face_no_mask
6060.jpg,33,94,184,315,face_no_mask
6060.jpg,146,253,291,409,face_no_mask
6060.jpg,314,204,502,419,face_no_mask
6060.jpg,422,0,712,289,face_no_mask
5315.jpg,401,24,746,418,face_no_mask
2521.png,285,6,455,209,face_no_mask
6018.jpg,162,266,236,331,face_no_mask
6018.jpg,326,262,373,310,face_no_mask
6018.jpg,453,196,516,286,face_no_mask
6018.jpg,554,269,598,349,face_no_mask
6018.jpg,596,278,665,351,face_no_mask
5910.jpg,296,6,533,291,face_no_mask
6153.jpg,641,9,1199,636,face_no_mask
3597.png,104,19,314,325,face_no_mask
5663.jpg,1123,75,1685,781,face_no_mask
5380.jpg,235,163,656,753,face_no_mask
5956.jpg,188,72,301,208,face_no_mask
5575.jpg,777,3,1642,1006,face_no_mask
2041.jpg,1924,253,2090,462,face_no_mask
2041.jpg,173,448,421,748,face_no_mask
2041.jpg,821,639,1045,904,face_no_mask
1932.jpg,324,5,877,666,face_no_mask
4796.png,288,68,474,295,face_no_mask
5998.jpg,105,102,203,220,face_no_mask
5633.jpg,207,10,385,271,face_no_mask
2082.jpg,262,21,550,349,face_no_mask
5593.jpg,128,8,246,164,face_no_mask
5593.jpg,341,11,461,156,face_no_mask
5008.jpg,443,252,502,307,face_no_mask
3379.png,58,10,329,340,face_no_mask
5561.jpg,450,13,737,385,face_no_mask
6242.jpg,49,5,236,261,face_no_mask
6242.jpg,388,183,570,440,face_no_mask
2038.jpg,362,112,382,133,face_no_mask
5252.jpg,731,0,1547,947,face_no_mask
5688.jpg,449,173,656,402,face_no_mask
5688.jpg,296,8,475,197,face_no_mask
6337.jpg,934,0,2490,1996,face_no_mask
6052.jpg,145,39,225,157,face_no_mask
6052.jpg,260,80,345,187,face_no_mask
4182.png,470,167,523,254,face_no_mask
4182.png,83,157,115,232,face_no_mask
6042.jpg,4,188,160,425,face_no_mask
6042.jpg,574,240,742,448,face_no_mask
2832.png,582,123,690,263,face_no_mask
2832.png,2,80,140,320,face_no_mask
2832.png,99,9,229,150,face_no_mask
6340.jpg,362,84,486,239,face_no_mask
4039.png,59,180,121,262,face_no_mask
5591.jpg,387,318,519,499,face_no_mask
6019.png,746,97,1158,612,face_no_mask
2081.jpg,253,58,552,383,face_no_mask
5137.jpg,691,792,916,974,face_no_mask
6178.jpg,111,207,499,801,face_no_mask
3334.png,271,52,406,195,face_no_mask
3334.png,2,0,72,110,face_no_mask
3334.png,578,105,621,159,face_no_mask
5332.jpg,118,64,508,623,face_no_mask
4000.png,447,15,464,33,face_no_mask
6174.jpg,330,2,797,398,face_no_mask
6124.jpg,462,167,560,294,face_no_mask
5103.jpg,769,43,1562,1115,face_no_mask
6260.jpg,264,3,464,219,face_no_mask
2616.png,5,233,93,347,face_no_mask
4433.png,70,28,224,190,face_no_mask
6126.jpg,313,40,590,379,face_no_mask
6126.jpg,606,22,848,335,face_no_mask
6129.jpg,649,14,850,262,face_no_mask
6066.jpg,16,75,168,241,face_no_mask
6066.jpg,162,38,259,159,face_no_mask
6066.jpg,265,77,372,203,face_no_mask
6066.jpg,382,52,507,225,face_no_mask
6252.jpg,435,153,508,240,face_no_mask
6252.jpg,281,275,343,350,face_no_mask
6252.jpg,158,230,225,303,face_no_mask
6083.jpg,315,16,546,327,face_no_mask
6128.jpg,361,129,469,267,face_no_mask
6128.jpg,9,192,93,314,face_no_mask
5570.jpg,192,136,567,757,face_no_mask
4472.png,273,3,420,194,face_no_mask
2079.jpg,590,194,655,275,face_no_mask
2079.jpg,190,227,262,320,face_no_mask
5476.jpg,547,244,647,374,face_no_mask
5476.jpg,247,250,344,369,face_no_mask
5476.jpg,158,166,265,312,face_no_mask
5476.jpg,73,176,169,318,face_no_mask
6373.jpg,225,332,335,473,face_no_mask
6373.jpg,379,350,504,501,face_no_mask
6308.jpg,309,103,421,246,face_no_mask
6187.jpg,325,17,457,152,face_no_mask
3860.png,302,102,397,216,face_no_mask
5894.jpg,314,33,466,210,face_no_mask
2967.png,325,5,484,216,face_no_mask
5690.jpg,329,14,414,117,face_no_mask
5541.jpg,73,21,353,421,face_no_mask
6087.png,274,15,489,280,face_no_mask
5787.jpg,544,41,861,455,face_no_mask
6314.jpg,164,113,317,319,face_no_mask
6314.jpg,391,226,519,437,face_no_mask
6314.jpg,495,177,660,404,face_no_mask
6314.jpg,672,214,838,412,face_no_mask
2928.png,305,269,346,318,face_no_mask
5614.jpeg,200,36,429,351,face_no_mask
5528.jpg,537,32,634,174,face_no_mask
6100.jpg,1923,502,2149,740,face_no_mask
6100.jpg,1491,751,1685,959,face_no_mask
6100.jpg,2377,612,2602,875,face_no_mask
6100.jpg,1071,1026,1316,1334,face_no_mask
5646.jpg,321,118,848,765,face_no_mask
4364.png,171,7,441,376,face_no_mask
2064.jpg,1005,304,2110,1523,face_no_mask
2354.png,613,188,640,223,face_no_mask
5914.jpg,184,60,276,181,face_no_mask
5914.jpg,432,100,530,217,face_no_mask
6023.jpg,371,44,592,311,face_no_mask
5764.jpg,309,83,355,143,face_no_mask
5834.jpg,81,68,177,204,face_no_mask
5834.jpg,223,58,353,206,face_no_mask
6030.jpg,296,112,361,192,face_no_mask
4879.png,127,6,415,319,face_no_mask
3684.png,14,208,35,239,face_no_mask
3684.png,412,210,433,240,face_no_mask
5634.jpg,348,39,431,131,face_no_mask
5612.jpg,201,34,329,194,face_no_mask
5612.jpg,473,87,583,231,face_no_mask
6056.jpg,260,7,503,288,face_no_mask
5269.jpg,263,108,370,224,face_no_mask
6113.jpg,864,31,1016,208,face_no_mask
6113.jpg,642,5,792,199,face_no_mask
6113.jpg,469,28,597,219,face_no_mask
3818.png,525,205,546,240,face_no_mask
2355.png,441,72,567,240,face_no_mask
2964.png,198,73,320,265,face_no_mask
6020.jpeg,186,10,548,461,face_no_mask
4453.png,367,343,401,379,face_no_mask
3025.png,302,29,465,228,face_no_mask
5668.jpg,300,62,374,175,face_no_mask
6105.jpg,329,16,416,124,face_no_mask
2322.png,531,2,582,64,face_no_mask
2322.png,74,42,166,118,face_no_mask
5510.jpeg,1819,325,3602,2812,face_no_mask
3457.png,354,119,425,204,face_no_mask
5502.jpg,135,119,272,326,face_no_mask
6180.jpg,370,0,462,127,face_no_mask
6094.jpg,292,166,3178,4357,face_no_mask
6217.jpg,94,91,223,266,face_no_mask
6217.jpg,888,2,1020,186,face_no_mask
6217.jpg,567,140,646,246,face_no_mask
6217.jpg,429,0,535,114,face_no_mask
6217.jpg,453,104,537,232,face_no_mask
6217.jpg,717,140,789,233,face_no_mask
6051.jpg,457,38,524,121,face_no_mask
6051.jpg,356,40,418,130,face_no_mask
6051.jpg,278,84,334,155,face_no_mask
6051.jpg,202,48,259,139,face_no_mask
6051.jpg,73,71,138,168,face_no_mask
5991.jpg,295,34,369,115,face_no_mask
6200.jpeg,14,2,540,561,face_no_mask
5381.jpg,72,110,380,517,face_no_mask
5235.jpg,305,76,537,488,face_no_mask
6135.jpg,203,67,284,168,face_no_mask
6135.jpg,507,85,601,181,face_no_mask
5409.jpg,336,51,519,313,face_no_mask
2817.png,295,72,411,223,face_no_mask
5937.jpg,909,251,1159,538,face_no_mask
3213.png,166,53,279,206,face_no_mask
5284.jpg,234,121,435,381,face_no_mask
6207.jpg,1055,166,1235,400,face_no_mask
6339.jpg,538,31,711,239,face_no_mask
3549.png,73,152,145,235,face_no_mask
3549.png,1079,145,1140,215,face_no_mask
6321.jpg,398,211,569,394,face_no_mask
5227.jpg,186,27,249,102,face_no_mask
3314.png,223,6,420,238,face_no_mask
5533.jpg,293,108,460,323,face_no_mask
5984.jpg,258,5,331,105,face_no_mask
5984.jpg,130,101,212,186,face_no_mask
5984.jpg,370,117,416,179,face_no_mask
6156.jpg,450,235,644,480,face_no_mask
6317.jpg,353,218,437,328,face_no_mask
5259.jpg,384,0,1583,1149,face_no_mask
2812.png,98,58,125,89,face_no_mask
5694.jpg,151,103,303,291,face_no_mask
6370.jpg,129,48,880,933,face_no_mask
5469.jpg,104,337,357,667,face_no_mask
4011.png,39,407,147,491,face_no_mask
6341.jpg,76,83,308,389,face_no_mask
6341.jpg,458,436,661,692,face_no_mask
6341.jpg,3,45,122,299,face_no_mask
6341.jpg,452,30,697,328,face_no_mask
6341.jpg,697,138,867,361,face_no_mask
6341.jpg,805,91,1037,328,face_no_mask
6341.jpg,1129,197,1346,456,face_no_mask
6139.jpg,258,92,379,212,face_no_mask
6143.jpg,214,129,1592,2308,face_no_mask
5506.jpg,434,51,809,532,face_no_mask
5258.jpg,819,36,1214,558,face_no_mask
6104.jpg,11,120,55,186,face_no_mask
6104.jpg,106,125,147,184,face_no_mask
6104.jpg,197,93,242,161,face_no_mask
6104.jpg,334,137,374,195,face_no_mask
6104.jpg,562,120,614,180,face_no_mask
5693.jpeg,669,185,877,459,face_no_mask
6065.jpg,377,15,420,66,face_no_mask
5507.jpg,67,50,384,486,face_no_mask
5143.jpg,12,309,169,490,face_no_mask
3163.png,376,154,514,332,face_no_mask
5256.jpg,672,26,2182,1975,face_no_mask
4467.png,14,208,238,477,face_no_mask
3598.png,241,4,401,181,face_no_mask
5371.jpg,347,55,1006,877,face_no_mask
5371.jpg,1380,748,1918,1437,face_no_mask
4460.png,422,78,474,133,face_no_mask
6188.jpg,288,69,412,224,face_no_mask
3254.png,411,259,452,314,face_no_mask
6125.jpg,147,99,754,748,face_no_mask
6235.jpg,326,24,395,115,face_no_mask
6002.jpg,518,36,865,442,face_no_mask
6055.jpg,436,92,603,316,face_no_mask
6055.jpg,782,108,966,347,face_no_mask
1827.jpg,477,186,677,418,face_no_mask
5333.jpg,388,147,499,286,face_no_mask
5301.jpeg,781,587,1268,1257,face_no_mask
5301.jpeg,1609,703,2008,1261,face_no_mask
1892.jpg,247,121,369,250,face_no_mask
5637.jpg,184,168,315,334,face_no_mask
5637.jpg,291,29,426,209,face_no_mask
5287.jpg,234,11,438,319,face_no_mask
5841.jpg,372,119,564,379,face_no_mask
4502.png,8,81,185,298,face_no_mask
2678.png,232,281,281,329,face_no_mask
2678.png,760,295,805,342,face_no_mask
2678.png,787,261,822,318,face_no_mask
5976.jpg,511,79,612,177,face_no_mask
5927.jpg,325,25,561,319,face_no_mask
6115.jpg,343,29,522,272,face_no_mask
3178.png,4,2,122,123,face_no_mask
5855.jpg,241,41,413,261,face_no_mask
5699.jpg,64,4,454,427,face_no_mask
5947.jpg,536,52,908,542,face_no_mask
5947.jpg,1193,256,1576,761,face_no_mask
2714.png,518,160,538,187,face_no_mask
2714.png,40,132,68,168,face_no_mask
5493.jpg,450,145,477,247,face_no_mask
6211.jpg,381,95,544,262,face_no_mask
6211.jpg,990,92,1092,232,face_no_mask
6211.jpg,1192,467,1316,599,face_no_mask
6359.jpg,295,281,384,400,face_no_mask
6034.jpg,198,172,353,400,face_no_mask
2670.png,469,139,523,217,face_no_mask
6032.jpg,167,4,528,451,face_no_mask
6036.jpg,311,121,437,260,face_no_mask
5084.jpeg,687,654,899,992,face_no_mask
5519.jpg,293,69,393,191,face_no_mask
6191.jpg,317,10,543,303,face_no_mask
6191.jpg,754,109,946,325,face_no_mask
5970.jpg,2,166,99,269,face_no_mask
6121.jpg,700,55,996,448,face_no_mask
2493.png,133,182,163,230,face_no_mask
6376.jpg,304,101,379,208,face_no_mask
6376.jpg,521,98,616,210,face_no_mask
1991.jpg,2144,1228,2315,1422,face_no_mask
1991.jpg,1485,1235,1656,1433,face_no_mask
6381.jpg,388,33,639,354,face_no_mask
5952.png,395,134,484,254,face_no_mask
5952.png,340,363,428,479,face_no_mask
5952.png,228,253,327,396,face_no_mask
5952.png,39,176,144,316,face_no_mask
5952.png,792,89,894,212,face_no_mask
5374.jpg,103,57,652,826,face_no_mask
5620.jpg,313,3,568,291,face_no_mask
5355.jpg,71,129,462,640,face_no_mask
5412.jpg,768,128,933,364,face_no_mask
2629.png,331,11,430,144,face_no_mask
6169.jpg,311,155,444,328,face_no_mask
2005.jpg,396,390,1231,1420,face_no_mask
6383.jpg,830,263,1178,785,face_no_mask
4379.png,379,141,424,211,face_no_mask
2061.jpeg,118,25,380,365,face_no_mask
5864.jpg,240,122,618,507,face_no_mask
6327.jpg,448,136,862,721,face_no_mask
4896.png,148,24,199,91,face_no_mask
4896.png,52,63,141,168,face_no_mask
4334.png,40,154,72,183,face_no_mask
6200.jpg,411,55,623,332,face_no_mask
6200.jpg,658,30,806,227,face_no_mask
5899.jpg,989,112,1275,486,face_no_mask
5899.jpg,629,8,872,300,face_no_mask
3143.png,114,7,257,166,face_no_mask
5972.jpg,76,74,183,206,face_no_mask
4473.png,378,32,591,345,face_no_mask
4073.png,123,217,175,283,face_no_mask
4073.png,312,310,364,376,face_no_mask
6294.jpg,423,70,466,126,face_no_mask
6294.jpg,502,78,546,134,face_no_mask
2124.jpg,1299,153,1480,374,face_no_mask
2124.jpg,1483,112,1598,270,face_no_mask
5447.jpg,114,7,602,678,face_no_mask
3123.png,549,148,618,252,face_no_mask
6007.jpg,6,175,112,316,face_no_mask
6007.jpg,344,90,453,235,face_no_mask
6007.jpg,529,164,609,273,face_no_mask
6007.jpg,571,216,672,343,face_no_mask
6007.jpg,769,225,876,344,face_no_mask
6213.jpg,255,42,480,355,face_no_mask
2010.jpg,290,120,358,216,face_no_mask
3372.png,284,1,492,188,face_no_mask
3372.png,622,128,660,212,face_no_mask
3372.png,557,87,625,182,face_no_mask
3372.png,166,130,234,210,face_no_mask
5801.jpg,8,38,227,301,face_no_mask
5818.jpg,127,73,252,211,face_no_mask
5818.jpg,699,115,776,218,face_no_mask
5818.jpg,782,101,888,236,face_no_mask
3938.png,304,104,390,233,face_no_mask
3938.png,396,89,454,207,face_no_mask
5838.jpg,247,131,546,510,face_no_mask
5120.jpg,551,428,619,513,face_no_mask
5120.jpg,662,399,724,480,face_no_mask
5120.jpg,763,458,799,523,face_no_mask
5273.jpg,294,276,703,843,face_no_mask
5981.jpg,414,61,690,446,face_no_mask
6003.jpg,235,257,332,410,face_no_mask
6003.jpg,647,370,752,527,face_no_mask
6130.jpg,1094,16,1691,666,face_no_mask
5183.jpg,64,236,132,306,face_no_mask
5181.jpg,559,32,660,149,face_no_mask
5181.jpg,19,52,94,160,face_no_mask
5181.jpg,431,1,513,86,face_no_mask
5971.jpg,253,46,358,150,face_no_mask
5936.jpg,353,10,481,187,face_no_mask
5603.jpg,238,99,314,199,face_no_mask
3792.png,315,54,524,377,face_no_mask
5555.jpg,654,594,831,841,face_no_mask
6230.jpeg,347,37,412,139,face_no_mask
6230.jpeg,227,175,289,265,face_no_mask
6101.png,42,20,249,302,face_no_mask
6101.png,681,71,889,354,face_no_mask
4483.png,448,7,692,334,face_no_mask
5527.jpg,294,53,378,170,face_no_mask
5548.jpg,91,35,429,491,face_no_mask
4784.png,380,76,491,205,face_no_mask
3525.png,48,9,379,371,face_no_mask
1953.jpg,3588,293,4059,913,face_no_mask
1953.jpg,2613,464,2940,890,face_no_mask
1953.jpg,1617,456,1997,963,face_no_mask
1953.jpg,3153,562,3412,817,face_no_mask
6224.jpg,528,66,698,287,face_no_mask
5544.jpg,398,171,611,457,face_no_mask
5544.jpg,269,268,436,501,face_no_mask
5182.jpg,2,120,34,203,face_no_mask
6274.jpg,609,33,738,195,face_no_mask
3177.png,392,306,430,350,face_no_mask
3177.png,458,331,481,355,face_no_mask
6251.jpg,206,286,669,807,face_no_mask
6251.jpg,3,155,116,412,face_no_mask
2514.png,247,2,569,251,face_no_mask
5060.jpg,673,0,759,91,face_no_mask
1965.jpg,233,278,1338,1508,face_no_mask
4795.png,344,8,681,427,face_no_mask
5578.jpg,284,162,427,335,face_no_mask
3308.png,402,108,426,138,face_no_mask
6001.jpg,536,94,607,165,face_no_mask
5960.jpg,2,273,84,391,face_no_mask
5960.jpg,169,349,266,444,face_no_mask
5960.jpg,355,289,444,378,face_no_mask
5960.jpg,414,129,510,265,face_no_mask
5960.jpg,686,313,746,384,face_no_mask
5967.jpg,44,310,104,383,face_no_mask
4381.png,657,201,703,260,face_no_mask
6198.jpg,523,21,665,218,face_no_mask
6077.jpg,618,278,898,532,face_no_mask
6145.jpg,250,65,360,208,face_no_mask
6012.jpg,173,54,266,161,face_no_mask
6012.jpg,482,12,614,183,face_no_mask
5653.jpg,1355,480,1725,914,face_no_mask
4517.png,80,72,105,106,face_no_mask
3008.png,257,176,280,214,face_no_mask
4158.png,79,189,208,323,face_no_mask
4158.png,333,229,501,420,face_no_mask
1801.jpg,451,186,895,697,face_no_mask
6154.jpg,176,76,242,145,face_no_mask
6154.jpg,58,93,114,153,face_no_mask
3518.png,214,88,280,177,face_no_mask
5458.jpeg,112,67,452,550,face_no_mask
5586.jpg,128,99,575,691,face_no_mask
5709.jpg,199,31,304,178,face_no_mask
3610.png,408,5,671,306,face_no_mask
6355.jpg,22,44,175,213,face_no_mask
6355.jpg,562,98,715,256,face_no_mask
6355.jpg,860,105,1022,315,face_no_mask
6355.jpg,365,226,492,354,face_no_mask
6355.jpg,381,91,466,171,face_no_mask
5459.jpeg,96,97,505,623,face_no_mask
5368.jpg,232,66,675,659,face_no_mask
5958.jpg,55,24,162,163,face_no_mask
6149.jpg,401,16,682,435,face_no_mask
6287.jpg,216,171,298,267,face_no_mask
6287.jpg,435,181,483,241,face_no_mask
