,name,x1,x2,y1,y2,classname
9740,6126.jpg,606,22,848,335,face_no_mask
9743,6129.jpg,649,14,850,262,face_no_mask
9773,6066.jpg,16,75,168,241,face_no_mask
9774,6066.jpg,162,38,259,159,face_no_mask
9775,6066.jpg,265,77,372,203,face_no_mask
9776,6066.jpg,382,52,507,225,face_no_mask
9777,6252.jpg,435,153,508,240,face_no_mask
9778,6252.jpg,281,275,343,350,face_no_mask
9779,6252.jpg,158,230,225,303,face_no_mask
9807,6083.jpg,315,16,546,327,face_no_mask
9824,6128.jpg,361,129,469,267,face_no_mask
9825,6128.jpg,9,192,93,314,face_no_mask
9866,5570.jpg,192,136,567,757,face_no_mask
9869,4472.png,273,3,420,194,face_no_mask
9872,2079.jpg,590,194,655,275,face_no_mask
9873,2079.jpg,190,227,262,320,face_no_mask
9882,5476.jpg,547,244,647,374,face_no_mask
9883,5476.jpg,247,250,344,369,face_no_mask
9884,5476.jpg,158,166,265,312,face_no_mask
9885,5476.jpg,73,176,169,318,face_no_mask
9895,6373.jpg,225,332,335,473,face_no_mask
9896,6373.jpg,379,350,504,501,face_no_mask
9944,6308.jpg,309,103,421,246,face_no_mask
9947,6187.jpg,325,17,457,152,face_no_mask
9999,3860.png,302,102,397,216,face_no_mask
10013,5894.jpg,314,33,466,210,face_no_mask
10018,2967.png,325,5,484,216,face_no_mask
10024,5690.jpg,329,14,414,117,face_no_mask
10033,5541.jpg,73,21,353,421,face_no_mask
10041,6087.png,274,15,489,280,face_no_mask
10051,5787.jpg,544,41,861,455,face_no_mask
10061,6314.jpg,164,113,317,319,face_no_mask
10062,6314.jpg,391,226,519,437,face_no_mask
10063,6314.jpg,495,177,660,404,face_no_mask
10064,6314.jpg,672,214,838,412,face_no_mask
10066,2928.png,305,269,346,318,face_no_mask
10072,5614.jpeg,200,36,429,351,face_no_mask
10101,5528.jpg,537,32,634,174,face_no_mask
10122,6100.jpg,1923,502,2149,740,face_no_mask
10123,6100.jpg,1491,751,1685,959,face_no_mask
10124,6100.jpg,2377,612,2602,875,face_no_mask
10125,6100.jpg,1071,1026,1316,1334,face_no_mask
10138,5646.jpg,321,118,848,765,face_no_mask
10227,4364.png,171,7,441,376,face_no_mask
10234,2064.jpg,1005,304,2110,1523,face_no_mask
10258,2354.png,613,188,640,223,face_no_mask
10268,5914.jpg,184,60,276,181,face_no_mask
10269,5914.jpg,432,100,530,217,face_no_mask
10270,6023.jpg,371,44,592,311,face_no_mask
10271,5764.jpg,309,83,355,143,face_no_mask
10293,5834.jpg,81,68,177,204,face_no_mask
10294,5834.jpg,223,58,353,206,face_no_mask
10295,6030.jpg,296,112,361,192,face_no_mask
10302,4879.png,127,6,415,319,face_no_mask
10307,3684.png,14,208,35,239,face_no_mask
10308,3684.png,412,210,433,240,face_no_mask
10315,5634.jpg,348,39,431,131,face_no_mask
10342,5612.jpg,201,34,329,194,face_no_mask
10343,5612.jpg,473,87,583,231,face_no_mask
10348,6056.jpg,260,7,503,288,face_no_mask
10360,5269.jpg,263,108,370,224,face_no_mask
10382,6113.jpg,864,31,1016,208,face_no_mask
10383,6113.jpg,642,5,792,199,face_no_mask
10384,6113.jpg,469,28,597,219,face_no_mask
10400,3818.png,525,205,546,240,face_no_mask
10404,2355.png,441,72,567,240,face_no_mask
10420,2964.png,198,73,320,265,face_no_mask
10428,6020.jpeg,186,10,548,461,face_no_mask
10431,4453.png,367,343,401,379,face_no_mask
10500,3025.png,302,29,465,228,face_no_mask
10519,5668.jpg,300,62,374,175,face_no_mask
10520,6105.jpg,329,16,416,124,face_no_mask
10578,2322.png,531,2,582,64,face_no_mask
10579,2322.png,74,42,166,118,face_no_mask
10597,5510.jpeg,1819,325,3602,2812,face_no_mask
10615,3457.png,354,119,425,204,face_no_mask
10618,5502.jpg,135,119,272,326,face_no_mask
10621,6180.jpg,370,0,462,127,face_no_mask
10631,6094.jpg,292,166,3178,4357,face_no_mask
10657,6217.jpg,94,91,223,266,face_no_mask
10658,6217.jpg,888,2,1020,186,face_no_mask
10659,6217.jpg,567,140,646,246,face_no_mask
10660,6217.jpg,429,0,535,114,face_no_mask
10661,6217.jpg,453,104,537,232,face_no_mask
10662,6217.jpg,717,140,789,233,face_no_mask
10695,6051.jpg,457,38,524,121,face_no_mask
10696,6051.jpg,356,40,418,130,face_no_mask
10697,6051.jpg,278,84,334,155,face_no_mask
10698,6051.jpg,202,48,259,139,face_no_mask
10699,6051.jpg,73,71,138,168,face_no_mask
10711,5991.jpg,295,34,369,115,face_no_mask
10717,6200.jpeg,14,2,540,561,face_no_mask
10726,5381.jpg,72,110,380,517,face_no_mask
10808,5235.jpg,305,76,537,488,face_no_mask
10824,6135.jpg,203,67,284,168,face_no_mask
10825,6135.jpg,507,85,601,181,face_no_mask
10857,5409.jpg,336,51,519,313,face_no_mask
10872,2817.png,295,72,411,223,face_no_mask
10877,5937.jpg,909,251,1159,538,face_no_mask
10879,3213.png,166,53,279,206,face_no_mask
10893,5284.jpg,234,121,435,381,face_no_mask
10924,6207.jpg,1055,166,1235,400,face_no_mask
10925,6339.jpg,538,31,711,239,face_no_mask
10941,3549.png,73,152,145,235,face_no_mask
10942,3549.png,1079,145,1140,215,face_no_mask
11043,6321.jpg,398,211,569,394,face_no_mask
11070,5227.jpg,186,27,249,102,face_no_mask
11080,3314.png,223,6,420,238,face_no_mask
11083,5533.jpg,293,108,460,323,face_no_mask
11104,5984.jpg,258,5,331,105,face_no_mask
11105,5984.jpg,130,101,212,186,face_no_mask
11106,5984.jpg,370,117,416,179,face_no_mask
11117,6156.jpg,450,235,644,480,face_no_mask
11144,6317.jpg,353,218,437,328,face_no_mask
11163,5259.jpg,384,0,1583,1149,face_no_mask
11195,2812.png,98,58,125,89,face_no_mask
11203,5694.jpg,151,103,303,291,face_no_mask
11204,6370.jpg,129,48,880,933,face_no_mask
11230,5469.jpg,104,337,357,667,face_no_mask
11236,4011.png,39,407,147,491,face_no_mask
11263,6341.jpg,76,83,308,389,face_no_mask
11264,6341.jpg,458,436,661,692,face_no_mask
11265,6341.jpg,3,45,122,299,face_no_mask
11266,6341.jpg,452,30,697,328,face_no_mask
11267,6341.jpg,697,138,867,361,face_no_mask
11268,6341.jpg,805,91,1037,328,face_no_mask
11269,6341.jpg,1129,197,1346,456,face_no_mask
11291,6139.jpg,258,92,379,212,face_no_mask
11297,6143.jpg,214,129,1592,2308,face_no_mask
11340,5506.jpg,434,51,809,532,face_no_mask
11341,5258.jpg,819,36,1214,558,face_no_mask
11405,6104.jpg,11,120,55,186,face_no_mask
11406,6104.jpg,106,125,147,184,face_no_mask
11407,6104.jpg,197,93,242,161,face_no_mask
11408,6104.jpg,334,137,374,195,face_no_mask
11409,6104.jpg,562,120,614,180,face_no_mask
11416,5693.jpeg,669,185,877,459,face_no_mask
11445,6065.jpg,377,15,420,66,face_no_mask
11455,5507.jpg,67,50,384,486,face_no_mask
11456,5143.jpg,12,309,169,490,face_no_mask
11459,3163.png,376,154,514,332,face_no_mask
11478,5256.jpg,672,26,2182,1975,face_no_mask
11483,4467.png,14,208,238,477,face_no_mask
11506,3598.png,241,4,401,181,face_no_mask
11565,5371.jpg,347,55,1006,877,face_no_mask
11566,5371.jpg,1380,748,1918,1437,face_no_mask
11579,4460.png,422,78,474,133,face_no_mask
11597,6188.jpg,288,69,412,224,face_no_mask
11624,3254.png,411,259,452,314,face_no_mask
11637,6125.jpg,147,99,754,748,face_no_mask
11638,6235.jpg,326,24,395,115,face_no_mask
11652,6002.jpg,518,36,865,442,face_no_mask
11685,6055.jpg,436,92,603,316,face_no_mask
11686,6055.jpg,782,108,966,347,face_no_mask
11689,1827.jpg,477,186,677,418,face_no_mask
11706,5333.jpg,388,147,499,286,face_no_mask
11709,5301.jpeg,781,587,1268,1257,face_no_mask
11710,5301.jpeg,1609,703,2008,1261,face_no_mask
11724,1892.jpg,247,121,369,250,face_no_mask
11755,5637.jpg,184,168,315,334,face_no_mask
11756,5637.jpg,291,29,426,209,face_no_mask
11772,5287.jpg,234,11,438,319,face_no_mask
11773,5841.jpg,372,119,564,379,face_no_mask
11785,4502.png,8,81,185,298,face_no_mask
11844,2678.png,232,281,281,329,face_no_mask
11845,2678.png,760,295,805,342,face_no_mask
11846,2678.png,787,261,822,318,face_no_mask
11873,5976.jpg,511,79,612,177,face_no_mask
11885,5927.jpg,325,25,561,319,face_no_mask
11894,6115.jpg,343,29,522,272,face_no_mask
11909,3178.png,4,2,122,123,face_no_mask
11926,5855.jpg,241,41,413,261,face_no_mask
11938,5699.jpg,64,4,454,427,face_no_mask
11961,5947.jpg,536,52,908,542,face_no_mask
11962,5947.jpg,1193,256,1576,761,face_no_mask
11984,2714.png,518,160,538,187,face_no_mask
11985,2714.png,40,132,68,168,face_no_mask
11995,5493.jpg,450,145,477,247,face_no_mask
11998,6211.jpg,381,95,544,262,face_no_mask
11999,6211.jpg,990,92,1092,232,face_no_mask
12000,6211.jpg,1192,467,1316,599,face_no_mask
12007,6359.jpg,295,281,384,400,face_no_mask
12024,6034.jpg,198,172,353,400,face_no_mask
12037,2670.png,469,139,523,217,face_no_mask
12038,6032.jpg,167,4,528,451,face_no_mask
12051,6036.jpg,311,121,437,260,face_no_mask
12070,5084.jpeg,687,654,899,992,face_no_mask
12074,5519.jpg,293,69,393,191,face_no_mask
12105,6191.jpg,317,10,543,303,face_no_mask
12106,6191.jpg,754,109,946,325,face_no_mask
12107,5970.jpg,2,166,99,269,face_no_mask
12108,6121.jpg,700,55,996,448,face_no_mask
12128,2493.png,133,182,163,230,face_no_mask
12134,6376.jpg,304,101,379,208,face_no_mask
12135,6376.jpg,521,98,616,210,face_no_mask
12178,1991.jpg,2144,1228,2315,1422,face_no_mask
12179,1991.jpg,1485,1235,1656,1433,face_no_mask
12190,6381.jpg,388,33,639,354,face_no_mask
12195,5952.png,395,134,484,254,face_no_mask
12196,5952.png,340,363,428,479,face_no_mask
12197,5952.png,228,253,327,396,face_no_mask
12198,5952.png,39,176,144,316,face_no_mask
12199,5952.png,792,89,894,212,face_no_mask
12200,5374.jpg,103,57,652,826,face_no_mask
12259,5620.jpg,313,3,568,291,face_no_mask
12289,5355.jpg,71,129,462,640,face_no_mask
12311,5412.jpg,768,128,933,364,face_no_mask
12344,2629.png,331,11,430,144,face_no_mask
12352,6169.jpg,311,155,444,328,face_no_mask
12354,2005.jpg,396,390,1231,1420,face_no_mask
12360,6383.jpg,830,263,1178,785,face_no_mask
12362,4379.png,379,141,424,211,face_no_mask
12383,2061.jpeg,118,25,380,365,face_no_mask
12387,5864.jpg,240,122,618,507,face_no_mask
12400,6327.jpg,448,136,862,721,face_no_mask
12417,4896.png,148,24,199,91,face_no_mask
12418,4896.png,52,63,141,168,face_no_mask
12432,4334.png,40,154,72,183,face_no_mask
12438,6200.jpg,411,55,623,332,face_no_mask
12439,6200.jpg,658,30,806,227,face_no_mask
12445,5899.jpg,989,112,1275,486,face_no_mask
12446,5899.jpg,629,8,872,300,face_no_mask
12459,3143.png,114,7,257,166,face_no_mask
12468,5972.jpg,76,74,183,206,face_no_mask
12469,4473.png,378,32,591,345,face_no_mask
12476,4073.png,123,217,175,283,face_no_mask
12477,4073.png,312,310,364,376,face_no_mask
12478,6294.jpg,423,70,466,126,face_no_mask
12479,6294.jpg,502,78,546,134,face_no_mask
12517,2124.jpg,1299,153,1480,374,face_no_mask
12524,2124.jpg,1483,112,1598,270,face_no_mask
12582,5447.jpg,114,7,602,678,face_no_mask
12587,3123.png,549,148,618,252,face_no_mask
12594,6007.jpg,6,175,112,316,face_no_mask
12595,6007.jpg,344,90,453,235,face_no_mask
12596,6007.jpg,529,164,609,273,face_no_mask
12597,6007.jpg,571,216,672,343,face_no_mask
12598,6007.jpg,769,225,876,344,face_no_mask
12618,6213.jpg,255,42,480,355,face_no_mask
12633,2010.jpg,290,120,358,216,face_no_mask
12636,3372.png,284,1,492,188,face_no_mask
12637,3372.png,622,128,660,212,face_no_mask
12638,3372.png,557,87,625,182,face_no_mask
12639,3372.png,166,130,234,210,face_no_mask
12640,5801.jpg,8,38,227,301,face_no_mask
12652,5818.jpg,127,73,252,211,face_no_mask
12653,5818.jpg,699,115,776,218,face_no_mask
12654,5818.jpg,782,101,888,236,face_no_mask
12668,3938.png,304,104,390,233,face_no_mask
12669,3938.png,396,89,454,207,face_no_mask
12690,5838.jpg,247,131,546,510,face_no_mask
12692,5120.jpg,551,428,619,513,face_no_mask
12693,5120.jpg,662,399,724,480,face_no_mask
12694,5120.jpg,763,458,799,523,face_no_mask
12716,5273.jpg,294,276,703,843,face_no_mask
12729,5981.jpg,414,61,690,446,face_no_mask
12732,6003.jpg,235,257,332,410,face_no_mask
12733,6003.jpg,647,370,752,527,face_no_mask
12734,6130.jpg,1094,16,1691,666,face_no_mask
12737,5183.jpg,64,236,132,306,face_no_mask
12752,5181.jpg,559,32,660,149,face_no_mask
12753,5181.jpg,19,52,94,160,face_no_mask
12754,5181.jpg,431,1,513,86,face_no_mask
12757,5971.jpg,253,46,358,150,face_no_mask
12760,5936.jpg,353,10,481,187,face_no_mask
12761,5603.jpg,238,99,314,199,face_no_mask
12763,3792.png,315,54,524,377,face_no_mask
12796,5555.jpg,654,594,831,841,face_no_mask
12839,6230.jpeg,347,37,412,139,face_no_mask
12840,6230.jpeg,227,175,289,265,face_no_mask
12843,6101.png,42,20,249,302,face_no_mask
12844,6101.png,681,71,889,354,face_no_mask
12853,4483.png,448,7,692,334,face_no_mask
12875,5527.jpg,294,53,378,170,face_no_mask
12890,5548.jpg,91,35,429,491,face_no_mask
12898,4784.png,380,76,491,205,face_no_mask
12899,3525.png,48,9,379,371,face_no_mask
12902,1953.jpg,3588,293,4059,913,face_no_mask
12903,1953.jpg,2613,464,2940,890,face_no_mask
12904,1953.jpg,1617,456,1997,963,face_no_mask
12909,1953.jpg,3153,562,3412,817,face_no_mask
12926,6224.jpg,528,66,698,287,face_no_mask
12986,5544.jpg,398,171,611,457,face_no_mask
12987,5544.jpg,269,268,436,501,face_no_mask
13000,5182.jpg,2,120,34,203,face_no_mask
13005,6274.jpg,609,33,738,195,face_no_mask
13032,3177.png,392,306,430,350,face_no_mask
13038,3177.png,458,331,481,355,face_no_mask
13045,6251.jpg,206,286,669,807,face_no_mask
13046,6251.jpg,3,155,116,412,face_no_mask
13047,2514.png,247,2,569,251,face_no_mask
13055,5060.jpg,673,0,759,91,face_no_mask
13061,1965.jpg,233,278,1338,1508,face_no_mask
13065,4795.png,344,8,681,427,face_no_mask
13091,5578.jpg,284,162,427,335,face_no_mask
13103,3308.png,402,108,426,138,face_no_mask
13114,6001.jpg,536,94,607,165,face_no_mask
13128,5960.jpg,2,273,84,391,face_no_mask
13129,5960.jpg,169,349,266,444,face_no_mask
13130,5960.jpg,355,289,444,378,face_no_mask
13131,5960.jpg,414,129,510,265,face_no_mask
13132,5960.jpg,686,313,746,384,face_no_mask
13142,5967.jpg,44,310,104,383,face_no_mask
13168,4381.png,657,201,703,260,face_no_mask
13199,6198.jpg,523,21,665,218,face_no_mask
13210,6077.jpg,618,278,898,532,face_no_mask
13219,6145.jpg,250,65,360,208,face_no_mask
13246,6012.jpg,173,54,266,161,face_no_mask
13247,6012.jpg,482,12,614,183,face_no_mask
13253,5653.jpg,1355,480,1725,914,face_no_mask
13265,4517.png,80,72,105,106,face_no_mask
13281,3008.png,257,176,280,214,face_no_mask
13294,4158.png,79,189,208,323,face_no_mask
13295,4158.png,333,229,501,420,face_no_mask
13381,1801.jpg,451,186,895,697,face_no_mask
13387,6154.jpg,176,76,242,145,face_no_mask
13388,6154.jpg,58,93,114,153,face_no_mask
13408,3518.png,214,88,280,177,face_no_mask
13416,5458.jpeg,112,67,452,550,face_no_mask
13425,5586.jpg,128,99,575,691,face_no_mask
13430,5709.jpg,199,31,304,178,face_no_mask
13431,3610.png,408,5,671,306,face_no_mask
13437,6355.jpg,22,44,175,213,face_no_mask
13438,6355.jpg,562,98,715,256,face_no_mask
13439,6355.jpg,860,105,1022,315,face_no_mask
13440,6355.jpg,365,226,492,354,face_no_mask
13441,6355.jpg,381,91,466,171,face_no_mask
13488,5459.jpeg,96,97,505,623,face_no_mask
13526,5368.jpg,232,66,675,659,face_no_mask
13532,5958.jpg,55,24,162,163,face_no_mask
13563,6149.jpg,401,16,682,435,face_no_mask
13602,6287.jpg,216,171,298,267,face_no_mask
13603,6287.jpg,435,181,483,241,face_no_mask
13604,6287.jpg,723,172,793,253,face_no_mask
13616,5999.jpg,298,473,536,723,face_no_mask
13617,5999.jpg,765,248,1009,582,face_no_mask
13618,5999.jpg,481,99,678,369,face_no_mask
13619,5999.jpg,328,240,540,497,face_no_mask
13620,5999.jpg,248,55,419,311,face_no_mask
13621,5999.jpg,74,2,306,218,face_no_mask
13636,6015.jpg,576,114,642,187,face_no_mask
13637,6015.jpg,474,143,536,217,face_no_mask
13638,6015.jpg,362,156,416,215,face_no_mask
13639,6015.jpg,276,169,339,254,face_no_mask
13640,6015.jpg,82,169,147,239,face_no_mask
13644,5665.jpg,374,5,471,105,face_no_mask
13645,1955.jpg,195,198,459,533,face_no_mask
13671,6299.jpg,228,77,304,173,face_no_mask
13672,6299.jpg,336,251,385,318,face_no_mask
13689,6185.jpg,291,127,349,194,face_no_mask
13690,6185.jpg,506,16,567,91,face_no_mask
13694,6344.jpg,783,258,912,421,face_no_mask
13704,2103.jpg,253,11,360,183,face_no_mask
13730,2997.png,89,195,123,236,face_no_mask
13731,2997.png,318,191,354,235,face_no_mask
13734,6100.png,430,2,739,469,face_no_mask
13744,6071.jpg,514,15,745,319,face_no_mask
13759,6377.jpg,466,108,585,239,face_no_mask
13779,2427.png,573,171,620,245,face_no_mask
13784,5897.jpg,347,32,534,299,face_no_mask
13787,2753.png,112,91,190,186,face_no_mask
13832,6281.jpg,541,93,645,227,face_no_mask
13833,6281.jpg,502,68,573,167,face_no_mask
13846,6011.jpg,176,107,223,160,face_no_mask
13847,6011.jpg,250,117,297,178,face_no_mask
13848,6011.jpg,323,89,372,154,face_no_mask
13849,6011.jpg,402,121,456,182,face_no_mask
13850,6011.jpg,594,74,639,132,face_no_mask
13851,6011.jpg,7,88,52,148,face_no_mask
13861,5949.jpg,232,80,284,147,face_no_mask
13862,5949.jpg,187,143,253,216,face_no_mask
13863,5949.jpg,282,160,347,234,face_no_mask
13864,5949.jpg,356,217,420,278,face_no_mask
13870,5934.jpg,617,207,711,330,face_no_mask
13876,5316.jpg,375,305,705,706,face_no_mask
13888,6254.jpg,438,134,618,391,face_no_mask
13925,1888.jpg,247,131,474,415,face_no_mask
13926,6334.jpg,348,11,637,367,face_no_mask
13927,6334.jpg,762,33,1026,397,face_no_mask
13935,3449.png,442,199,527,341,face_no_mask
13940,5941.jpg,445,23,643,256,face_no_mask
13943,5390.jpg,6,7,606,809,face_no_mask
13965,3584.png,277,428,307,467,face_no_mask
13966,3584.png,84,458,112,494,face_no_mask
13969,3584.png,801,408,822,436,face_no_mask
13974,5651.jpg,76,16,222,201,face_no_mask
13975,5651.jpg,227,3,399,213,face_no_mask
13977,2689.png,370,127,398,155,face_no_mask
13995,4281.png,60,30,396,491,face_no_mask
14002,5046.jpg,238,106,443,473,face_no_mask
14021,5275.jpg,425,0,733,405,face_no_mask
14034,2711.png,953,243,1011,340,face_no_mask
14035,2711.png,679,354,725,420,face_no_mask
14042,6067.jpg,113,29,183,114,face_no_mask
14043,6067.jpg,242,77,312,161,face_no_mask
14044,6067.jpg,339,46,413,142,face_no_mask
14045,6067.jpg,463,17,534,107,face_no_mask
14070,5092.jpg,210,56,303,198,face_no_mask
14075,5092.jpg,480,2,547,82,face_no_mask
14113,2443.png,94,2,412,308,face_no_mask
14124,5010.jpg,294,199,327,241,face_no_mask
14133,5919.jpeg,679,605,1052,1089,face_no_mask
14134,5919.jpeg,1487,204,2137,853,face_no_mask
14162,6080.jpg,244,130,356,269,face_no_mask
14163,6080.jpg,482,41,596,216,face_no_mask
14164,6080.jpg,701,79,814,253,face_no_mask
14165,4093.png,255,1,591,323,face_no_mask
14169,6343.jpg,27,105,142,221,face_no_mask
14170,6343.jpg,427,42,531,172,face_no_mask
14173,6295.jpg,122,20,269,185,face_no_mask
14174,6295.jpg,211,119,338,279,face_no_mask
14188,5552.jpg,201,6,627,599,face_no_mask
14203,5683.jpg,827,201,1139,551,face_no_mask
14261,6282.jpg,603,104,705,197,face_no_mask
14262,6282.jpg,223,269,295,345,face_no_mask
14263,6282.jpg,493,175,552,246,face_no_mask
14264,6282.jpg,633,404,719,472,face_no_mask
14265,6282.jpg,0,159,23,234,face_no_mask
14266,6282.jpg,37,157,96,226,face_no_mask
14267,6282.jpg,127,349,223,457,face_no_mask
14268,6345.jpg,774,53,880,210,face_no_mask
14298,6132.jpg,250,113,337,229,face_no_mask
14314,6288.jpg,220,135,276,205,face_no_mask
14315,6288.jpg,172,120,219,184,face_no_mask
14316,6288.jpg,81,125,141,195,face_no_mask
14317,6288.jpg,0,150,45,206,face_no_mask
14318,6288.jpg,1,110,29,159,face_no_mask
14319,6288.jpg,303,127,341,178,face_no_mask
14320,6288.jpg,533,88,586,156,face_no_mask
14321,6288.jpg,689,128,722,167,face_no_mask
14322,6288.jpg,746,45,810,119,face_no_mask
14323,6288.jpg,874,139,942,216,face_no_mask
14353,5680.jpg,305,92,483,338,face_no_mask
14372,6356.jpeg,292,255,476,505,face_no_mask
14375,2310.png,435,183,470,223,face_no_mask
14425,6064.jpg,320,27,479,184,face_no_mask
14426,6064.jpg,887,153,956,285,face_no_mask
14444,6103.jpg,95,3,201,130,face_no_mask
14445,6103.jpg,338,114,448,241,face_no_mask
14446,6103.jpg,449,133,578,257,face_no_mask
14447,6103.jpg,617,266,744,373,face_no_mask
14463,6068.jpg,1,59,44,128,face_no_mask
14464,6068.jpg,183,104,229,165,face_no_mask
14465,6068.jpg,580,59,636,144,face_no_mask
14466,6068.jpg,530,149,603,224,face_no_mask
14485,6076.jpg,616,98,910,395,face_no_mask
14496,6305.jpg,57,2,549,403,face_no_mask
14520,5471.jpg,396,18,638,280,face_no_mask
14521,5471.jpg,151,82,351,295,face_no_mask
14561,5529.png,388,63,604,380,face_no_mask
14562,5529.png,167,8,413,328,face_no_mask
14567,6316.jpg,91,98,133,150,face_no_mask
14568,6316.jpg,192,256,237,314,face_no_mask
14569,6316.jpg,368,99,429,166,face_no_mask
14570,6316.jpg,541,144,589,211,face_no_mask
14571,6316.jpg,637,326,716,409,face_no_mask
14572,6316.jpg,869,128,924,188,face_no_mask
14573,6316.jpg,838,315,914,395,face_no_mask
14576,2669.png,78,49,131,113,face_no_mask
14577,2669.png,106,180,198,274,face_no_mask
14594,3007.png,124,39,210,149,face_no_mask
14610,5133.jpg,1086,402,1136,465,face_no_mask
14611,6085.jpg,144,69,326,293,face_no_mask
14612,6085.jpg,310,32,505,319,face_no_mask
14621,2249.png,385,8,600,315,face_no_mask
14630,6206.jpg,334,35,527,325,face_no_mask
14639,2036.jpg,30,156,243,403,face_no_mask
14643,6078.jpg,230,103,375,299,face_no_mask
14685,6108.jpg,121,30,399,371,face_no_mask
14686,6108.jpg,701,291,958,609,face_no_mask
14687,6108.jpg,620,147,851,446,face_no_mask
14695,6270.jpg,178,70,324,265,face_no_mask
14696,6270.jpg,393,383,500,518,face_no_mask
14748,6372.jpg,280,314,493,588,face_no_mask
14749,6372.jpg,126,295,296,552,face_no_mask
14757,5314.jpg,238,7,497,373,face_no_mask
14758,6238.jpg,244,80,572,511,face_no_mask
14778,5961.jpg,110,400,298,583,face_no_mask
14786,2125.png,59,161,218,349,face_no_mask
14819,1812.jpg,91,125,148,183,face_no_mask
14820,1812.jpg,157,124,190,173,face_no_mask
14821,1812.jpg,910,143,936,178,face_no_mask
14822,5411.jpg,358,57,591,361,face_no_mask
14898,6296.jpg,326,111,501,353,face_no_mask
14949,5266.jpg,164,1,341,228,face_no_mask
14952,3961.png,0,436,94,525,face_no_mask
